Date,Open,High,Low,Close,Adj Close,Volume
2001-07-17,0.428214,0.450357,0.410893,0.448214,0.378944,647830400
2001-07-18,0.388929,0.406786,0.364643,0.371250,0.313874,1137012800
2001-07-19,0.379107,0.382500,0.352679,0.356429,0.301344,861140000
2001-07-20,0.351786,0.358214,0.348036,0.356786,0.301646,444584000
2001-07-23,0.358750,0.366071,0.348393,0.348929,0.295003,241360000
2001-07-24,0.346250,0.355714,0.334464,0.340893,0.288209,348376000
2001-07-25,0.341429,0.344643,0.320893,0.329821,0.278848,443878400
2001-07-26,0.330000,0.335714,0.318750,0.331964,0.280660,369140800
2001-07-27,0.334821,0.343750,0.330357,0.338571,0.286246,334135200
2001-07-30,0.341429,0.345714,0.330536,0.338036,0.285793,243359200
2001-07-31,0.344107,0.346786,0.330536,0.335536,0.283680,235026400
2001-08-01,0.339464,0.353214,0.338393,0.340357,0.287756,304136000
2001-08-02,0.350893,0.354821,0.343929,0.353929,0.299230,252089600
2001-08-03,0.355179,0.355357,0.339286,0.348214,0.294398,186054400
2001-08-06,0.340000,0.351071,0.339286,0.341607,0.288813,99652000
2001-08-07,0.345179,0.351250,0.338929,0.343750,0.290624,168548800
2001-08-08,0.343929,0.351786,0.331071,0.337500,0.285340,276169600
2001-08-09,0.338571,0.341964,0.334286,0.340179,0.287605,200664800
2001-08-10,0.340000,0.345000,0.331964,0.339643,0.287152,186961600
2001-08-13,0.341071,0.345179,0.335000,0.340893,0.288209,147996800
2001-08-14,0.342857,0.345714,0.333393,0.334464,0.282774,228950400
2001-08-15,0.335000,0.338214,0.325000,0.329286,0.278396,289279200
2001-08-16,0.326250,0.334821,0.320893,0.333036,0.281566,288092000
2001-08-17,0.321429,0.329464,0.321250,0.322679,0.272810,208426400
2001-08-20,0.323929,0.325536,0.318036,0.323571,0.273564,252302400
2001-08-21,0.323929,0.323929,0.316071,0.320000,0.270545,185701600
2001-08-22,0.320357,0.325893,0.314464,0.325179,0.274923,173975200
2001-08-23,0.325000,0.327500,0.313929,0.318036,0.268884,217078400
2001-08-24,0.321429,0.332500,0.315179,0.331607,0.280358,290332000
2001-08-27,0.332143,0.344643,0.324286,0.337857,0.285642,175644000
2001-08-28,0.337500,0.341786,0.328571,0.328571,0.277791,171735200
2001-08-29,0.329286,0.336250,0.318393,0.318393,0.269186,239971200
2001-08-30,0.316786,0.324643,0.308571,0.318393,0.269186,368692800
2001-08-31,0.316607,0.332143,0.315179,0.331250,0.280056,216904800
2001-09-04,0.330357,0.340714,0.324643,0.325893,0.275527,348213600
2001-09-05,0.325714,0.338393,0.323571,0.331250,0.280056,360057600
2001-09-06,0.328571,0.338036,0.315179,0.316429,0.267526,282368800
2001-09-07,0.312500,0.323214,0.307143,0.308571,0.260882,241830400
2001-09-10,0.303571,0.312500,0.302143,0.310179,0.262242,308845600
2001-09-17,0.285714,0.304821,0.280893,0.303393,0.256504,458007200
2001-09-18,0.301786,0.316429,0.288750,0.290714,0.245785,327101600
2001-09-19,0.294643,0.305357,0.278571,0.303929,0.256958,373318400
2001-09-20,0.290893,0.302679,0.276786,0.280000,0.236727,411174400
2001-09-21,0.264286,0.290179,0.262143,0.280893,0.237482,570516800
2001-09-24,0.287679,0.300714,0.284821,0.293750,0.248352,294537600
2001-09-25,0.288214,0.289643,0.274107,0.277500,0.234613,374404800
2001-09-26,0.282321,0.283750,0.266607,0.270536,0.228725,493796800
2001-09-27,0.272321,0.281250,0.271429,0.276964,0.234160,322240800
2001-09-28,0.280536,0.284107,0.274821,0.276964,0.234160,365108800
2001-10-01,0.276607,0.285536,0.271964,0.277500,0.234613,208208000
2001-10-02,0.275536,0.282679,0.265714,0.268750,0.227215,235883200
2001-10-03,0.266964,0.274286,0.264821,0.267500,0.226159,683043200
2001-10-04,0.274107,0.290179,0.267679,0.283571,0.239746,401122400
2001-10-05,0.275000,0.288393,0.267679,0.288214,0.243671,342686400
2001-10-08,0.278036,0.291964,0.276786,0.289286,0.244578,207984000
2001-10-09,0.286607,0.289286,0.279107,0.285714,0.241558,174025600
2001-10-10,0.287500,0.300893,0.284821,0.300357,0.253938,307759200
2001-10-11,0.302143,0.316786,0.300893,0.316786,0.267828,334163200
2001-10-12,0.309107,0.322857,0.301071,0.321607,0.271904,287812000
2001-10-15,0.320536,0.328214,0.320536,0.321250,0.271602,318752000
2001-10-16,0.323036,0.325000,0.317321,0.321607,0.271904,202949600
2001-10-17,0.327500,0.328750,0.302857,0.303393,0.256504,285538400
2001-10-18,0.308750,0.325536,0.308750,0.321429,0.271753,612572800
2001-10-19,0.320357,0.328571,0.319286,0.326786,0.276282,166790400
2001-10-22,0.325179,0.340536,0.323036,0.339643,0.287152,391938400
2001-10-23,0.341429,0.346786,0.319107,0.323929,0.273867,684980800
2001-10-24,0.322500,0.340893,0.316964,0.338393,0.286095,374427200
2001-10-25,0.329286,0.343750,0.324286,0.342679,0.289719,254951200
2001-10-26,0.336786,0.343750,0.332500,0.333393,0.281868,278964000
2001-10-29,0.331607,0.333393,0.314286,0.314821,0.266166,239181600
2001-10-30,0.310357,0.321429,0.304643,0.314286,0.265714,276763200
2001-10-31,0.316607,0.328571,0.311429,0.313571,0.265109,273750400
2001-11-01,0.315179,0.335357,0.308036,0.331964,0.280660,312995200
2001-11-02,0.330714,0.336786,0.324286,0.331607,0.280358,197204000
2001-11-05,0.336429,0.343750,0.332321,0.340536,0.287907,235793600
2001-11-06,0.338571,0.350357,0.330893,0.349464,0.295455,316019200
2001-11-07,0.347500,0.359464,0.345179,0.349821,0.295757,382989600
2001-11-08,0.350536,0.355179,0.331607,0.334107,0.282472,342143200
2001-11-09,0.332143,0.343750,0.331250,0.334107,0.282472,134293600
2001-11-12,0.333214,0.342321,0.320714,0.334821,0.283075,201499200
2001-11-13,0.340714,0.346250,0.334107,0.345893,0.292436,224672000
2001-11-14,0.349821,0.355357,0.341964,0.350179,0.296060,221149600
2001-11-15,0.347321,0.355357,0.343393,0.347321,0.293644,213029600
2001-11-16,0.344107,0.344464,0.328571,0.338750,0.286397,230664000
2001-11-19,0.339286,0.358036,0.338571,0.357143,0.301948,332589600
2001-11-20,0.353929,0.360714,0.348214,0.348750,0.294852,276584000
2001-11-21,0.350179,0.353571,0.343929,0.351429,0.297117,201583200
2001-11-23,0.351964,0.356250,0.349464,0.354286,0.299532,60004000
2001-11-26,0.356071,0.384821,0.355000,0.381607,0.322631,460689600
2001-11-27,0.378571,0.384286,0.366071,0.375000,0.317045,268553600
2001-11-28,0.372321,0.378750,0.364464,0.366607,0.309949,250611200
2001-11-29,0.367857,0.369643,0.360536,0.364643,0.308288,202764800
2001-11-30,0.365536,0.382857,0.361607,0.380357,0.321574,303912000
2001-12-03,0.376071,0.380000,0.367857,0.375893,0.317800,181165600
2001-12-04,0.375893,0.402857,0.370000,0.400000,0.338181,380419200
2001-12-05,0.399286,0.429107,0.395893,0.424286,0.358714,568579200
2001-12-06,0.419286,0.419643,0.395357,0.406786,0.343918,338934400
2001-12-07,0.401071,0.405536,0.392857,0.402500,0.340295,203515200
2001-12-10,0.398036,0.410536,0.396964,0.402500,0.340295,170010400
2001-12-11,0.404821,0.408036,0.386607,0.388929,0.328821,205475200
2001-12-12,0.390536,0.391429,0.379464,0.383750,0.324443,192460800
2001-12-13,0.383750,0.384821,0.366071,0.375000,0.317045,197842400
2001-12-14,0.370179,0.371964,0.358750,0.364107,0.307835,189884800
2001-12-17,0.364286,0.375000,0.360536,0.368214,0.311308,173712000
2001-12-18,0.373036,0.380893,0.361071,0.375179,0.317196,235239200
2001-12-19,0.367500,0.387143,0.365536,0.386071,0.326405,289956800
2001-12-20,0.382143,0.383393,0.368214,0.369107,0.312062,220864000
2001-12-21,0.375179,0.384643,0.371429,0.375000,0.317045,256334400
2001-12-24,0.373214,0.383036,0.373214,0.381429,0.322480,50629600
2001-12-26,0.381250,0.398214,0.377500,0.383750,0.324443,146400800
2001-12-27,0.385357,0.397321,0.385357,0.394107,0.333199,191508800
2001-12-28,0.392321,0.410714,0.392143,0.400536,0.338634,299124000
2001-12-31,0.401964,0.404643,0.389821,0.391071,0.330632,137782400
2002-01-02,0.393750,0.416071,0.392143,0.416071,0.351768,529496800
2002-01-03,0.410714,0.424107,0.406607,0.421071,0.355996,612007200
2002-01-04,0.416786,0.427679,0.410536,0.423036,0.357657,409976000
2002-01-07,0.423571,0.428571,0.406250,0.408929,0.345730,444584000
2002-01-08,0.406250,0.411607,0.401071,0.403750,0.341352,450038400
2002-01-09,0.407143,0.409464,0.380000,0.386607,0.326858,327835200
2002-01-10,0.378929,0.383214,0.361607,0.379107,0.320517,452737600
2002-01-11,0.381964,0.390000,0.367857,0.375893,0.317800,348801600
2002-01-14,0.375179,0.382143,0.373214,0.377679,0.319310,415996000
2002-01-15,0.380714,0.388571,0.378750,0.387500,0.327613,290320800
2002-01-16,0.382321,0.382321,0.366071,0.371071,0.313723,566893600
2002-01-17,0.392143,0.406071,0.390536,0.401429,0.339389,660576000
2002-01-18,0.392857,0.403571,0.392143,0.395893,0.334709,338811200
2002-01-22,0.397679,0.399464,0.389643,0.389643,0.329425,327314400
2002-01-23,0.389286,0.411429,0.385536,0.411071,0.347541,443279200
2002-01-24,0.409107,0.419821,0.408929,0.414464,0.350410,344002400
2002-01-25,0.408750,0.418214,0.404643,0.415179,0.351014,185914400
2002-01-28,0.417857,0.420536,0.405714,0.415536,0.351316,186446400
2002-01-29,0.414643,0.420357,0.408036,0.411964,0.348296,240324000
2002-01-30,0.411964,0.431071,0.409643,0.430179,0.363696,471576000
2002-01-31,0.431429,0.441607,0.430536,0.441429,0.373207,468445600
2002-02-01,0.434643,0.445714,0.434643,0.435893,0.368527,398305600
2002-02-04,0.434286,0.455714,0.432143,0.452679,0.382719,522373600
2002-02-05,0.448036,0.463929,0.447857,0.454464,0.384228,456887200
2002-02-06,0.457143,0.463929,0.431250,0.440536,0.372452,597576000
2002-02-07,0.440179,0.451607,0.430000,0.433929,0.366867,347832800
2002-02-08,0.435714,0.440000,0.417321,0.429107,0.362790,355331200
2002-02-11,0.427321,0.446429,0.423929,0.446071,0.377132,398602400
2002-02-12,0.440357,0.447143,0.436607,0.441250,0.373056,224280000
2002-02-13,0.441607,0.450714,0.440179,0.446607,0.377585,312872000
2002-02-14,0.447321,0.450536,0.435357,0.439286,0.371396,260170400
2002-02-15,0.438036,0.446071,0.425893,0.426786,0.360827,260187200
2002-02-19,0.424286,0.426250,0.401429,0.403929,0.341503,390258400
2002-02-20,0.406607,0.414286,0.399107,0.413036,0.349202,285443200
2002-02-21,0.409286,0.410714,0.383036,0.383929,0.324594,446751200
2002-02-22,0.386786,0.409821,0.383929,0.406071,0.343314,406476000
2002-02-25,0.408036,0.441429,0.399286,0.425179,0.359469,426848800
2002-02-26,0.426964,0.435179,0.415179,0.422679,0.357355,260131200
2002-02-27,0.427500,0.433036,0.373929,0.392143,0.331538,1030159200
2002-02-28,0.395536,0.403393,0.381250,0.387500,0.327613,456937600
2002-03-01,0.391607,0.419643,0.389643,0.418750,0.354033,348992000
2002-03-04,0.415357,0.438929,0.406429,0.433750,0.366715,348258400
2002-03-05,0.431250,0.436250,0.417857,0.420179,0.355241,274702400
2002-03-06,0.419286,0.434643,0.409464,0.429821,0.363393,226206400
2002-03-07,0.429643,0.438036,0.421607,0.435357,0.368074,258249600
2002-03-08,0.441786,0.448036,0.433929,0.440357,0.372301,269774400
2002-03-11,0.439286,0.448929,0.430357,0.447500,0.378340,262785600
2002-03-12,0.437679,0.441786,0.430357,0.441429,0.373207,254055200
2002-03-13,0.435179,0.443750,0.431250,0.437321,0.369734,200765600
2002-03-14,0.433929,0.439286,0.426250,0.436250,0.368829,217296800
2002-03-15,0.436786,0.445714,0.433036,0.445536,0.376680,240900800
2002-03-18,0.445536,0.447321,0.434286,0.441786,0.373509,304556000
2002-03-19,0.440893,0.451786,0.433929,0.443750,0.375170,242345600
2002-03-20,0.440357,0.448929,0.437500,0.445000,0.376226,294319200
2002-03-21,0.426071,0.433929,0.415357,0.433393,0.366413,616352800
2002-03-22,0.432500,0.438571,0.426250,0.430179,0.363696,202193600
2002-03-25,0.429821,0.430179,0.415000,0.416964,0.352523,262830400
2002-03-26,0.414286,0.422143,0.410714,0.418929,0.354185,257840800
2002-03-27,0.416964,0.423571,0.415357,0.419107,0.354335,127702400
2002-03-28,0.423214,0.426429,0.418929,0.422679,0.357355,108455200
2002-04-01,0.417500,0.441071,0.415714,0.436786,0.369282,199046400
2002-04-02,0.428571,0.433929,0.426250,0.429821,0.363393,203795200
2002-04-03,0.429464,0.437321,0.421429,0.424107,0.358562,214530400
2002-04-04,0.422679,0.447321,0.422679,0.444643,0.375925,338497600
2002-04-05,0.445536,0.449821,0.430357,0.441786,0.373509,278348000
2002-04-08,0.431429,0.440714,0.424643,0.438571,0.370791,261514400
2002-04-09,0.439107,0.446429,0.428750,0.430357,0.363847,191531200
2002-04-10,0.432321,0.445536,0.428750,0.440357,0.372301,224980000
2002-04-11,0.446964,0.450000,0.441964,0.443929,0.375321,407254400
2002-04-12,0.446607,0.449464,0.438750,0.447500,0.378340,320241600
2002-04-15,0.447500,0.449107,0.442857,0.446429,0.377435,299370400
2002-04-16,0.449107,0.464107,0.448571,0.459643,0.388606,614577600
2002-04-17,0.463036,0.467321,0.453214,0.466250,0.394192,396250400
2002-04-18,0.455357,0.455714,0.444286,0.453750,0.383624,401710400
2002-04-19,0.455179,0.455179,0.445179,0.446071,0.377132,375407200
2002-04-22,0.443571,0.445179,0.432679,0.438036,0.370339,269427200
2002-04-23,0.438214,0.442500,0.430179,0.433036,0.366112,233469600
2002-04-24,0.433929,0.437500,0.422857,0.424464,0.358864,140448000
2002-04-25,0.420714,0.434643,0.420536,0.430714,0.364148,194202400
2002-04-26,0.433571,0.435179,0.410714,0.410893,0.347391,304981600
2002-04-29,0.413571,0.429643,0.412321,0.427857,0.361733,272288800
2002-04-30,0.426607,0.435357,0.424107,0.433393,0.366413,280963200
2002-05-01,0.433750,0.433750,0.417143,0.428214,0.362035,214704000
2002-05-02,0.425179,0.434643,0.421429,0.423036,0.357657,239344000
2002-05-03,0.420893,0.428929,0.418393,0.419821,0.354939,230781600
2002-05-06,0.416964,0.419643,0.401071,0.404464,0.341955,249664800
2002-05-07,0.409643,0.409821,0.395357,0.401250,0.339238,242748800
2002-05-08,0.414286,0.437857,0.411429,0.435179,0.367923,436682400
2002-05-09,0.433036,0.434821,0.425000,0.431964,0.365205,224616000
2002-05-10,0.433750,0.433750,0.410357,0.416429,0.352071,235396000
2002-05-13,0.420000,0.430179,0.409643,0.427500,0.361431,265608000
2002-05-14,0.436607,0.458571,0.432500,0.457321,0.386643,526506400
2002-05-15,0.453036,0.463929,0.443571,0.451429,0.381662,335826400
2002-05-16,0.447500,0.454464,0.441964,0.450179,0.380605,227052000
2002-05-17,0.455179,0.460357,0.439464,0.446607,0.377585,236493600
2002-05-20,0.438750,0.445179,0.438036,0.441786,0.373509,269914400
2002-05-21,0.443393,0.446429,0.417857,0.418929,0.354185,280991200
2002-05-22,0.417321,0.435179,0.416429,0.434286,0.367168,290875200
2002-05-23,0.436607,0.450714,0.429821,0.449643,0.380152,369398400
2002-05-24,0.446250,0.446250,0.427857,0.431250,0.364601,166174400
2002-05-28,0.423036,0.432143,0.418393,0.428214,0.362035,149716000
2002-05-29,0.427143,0.436429,0.418750,0.428214,0.362035,221793600
2002-05-30,0.424464,0.435357,0.419821,0.432143,0.365356,196375200
2002-05-31,0.430179,0.433036,0.415714,0.416071,0.351768,365495200
2002-06-03,0.417679,0.418750,0.403214,0.409107,0.345881,235110400
2002-06-04,0.408571,0.411429,0.396071,0.406786,0.343918,347821600
2002-06-05,0.407679,0.407679,0.399107,0.405714,0.343012,277082400
2002-06-06,0.410000,0.414821,0.393571,0.395714,0.334558,259996800
2002-06-07,0.388571,0.391786,0.373750,0.382143,0.323084,612376800
2002-06-10,0.383571,0.390000,0.381071,0.383571,0.324291,277575200
2002-06-11,0.386429,0.387500,0.364464,0.365357,0.308892,349496000
2002-06-12,0.364464,0.370536,0.356071,0.358750,0.303306,528718400
2002-06-13,0.357500,0.358036,0.346071,0.348929,0.295003,352083200
2002-06-14,0.343571,0.363571,0.323393,0.358929,0.303457,424900000
2002-06-17,0.361429,0.368393,0.354464,0.366786,0.310100,324609600
2002-06-18,0.364643,0.367679,0.356786,0.359821,0.304212,353360000
2002-06-19,0.310179,0.314286,0.301429,0.305714,0.258467,1709467200
2002-06-20,0.306607,0.314286,0.300893,0.305536,0.258316,396636800
2002-06-21,0.303036,0.312321,0.299821,0.300893,0.254391,445177600
2002-06-24,0.299464,0.316607,0.298214,0.308393,0.260732,431933600
2002-06-25,0.310714,0.315714,0.301071,0.306071,0.258769,301201600
2002-06-26,0.300000,0.308750,0.285357,0.295536,0.249862,558952800
2002-06-27,0.299821,0.308393,0.293214,0.304643,0.257561,251658400
2002-06-28,0.305357,0.318214,0.303571,0.316429,0.267526,269858400
2002-07-01,0.316250,0.319286,0.304464,0.304643,0.257561,222689600
2002-07-02,0.304107,0.306429,0.300536,0.302500,0.255749,305188800
2002-07-03,0.300179,0.315714,0.299107,0.313393,0.264959,199029600
2002-07-05,0.316250,0.334821,0.316250,0.334643,0.282925,161649600
2002-07-08,0.330714,0.332321,0.315714,0.321607,0.271904,211204000
2002-07-09,0.323036,0.326607,0.311786,0.313036,0.264657,226749600
2002-07-10,0.316250,0.324464,0.308036,0.309286,0.261487,206880800
2002-07-11,0.308214,0.327679,0.303036,0.326786,0.276282,373676800
2002-07-12,0.331250,0.335536,0.308214,0.312679,0.264355,443492000
2002-07-15,0.311250,0.332143,0.300179,0.325536,0.275225,295993600
2002-07-16,0.324107,0.331607,0.314464,0.318929,0.269639,446768000
2002-07-17,0.288036,0.289286,0.271250,0.279107,0.235972,1215485600
2002-07-18,0.276786,0.277857,0.263393,0.267679,0.226310,559462400
2002-07-19,0.262500,0.270893,0.259464,0.267143,0.225857,385207200
2002-07-22,0.263393,0.271250,0.260893,0.266429,0.225253,430897600
2002-07-23,0.266071,0.270179,0.257857,0.258393,0.218459,399890400
2002-07-24,0.255893,0.271786,0.254464,0.271429,0.229480,406593600
2002-07-25,0.266607,0.266964,0.250179,0.256429,0.216799,479354400
2002-07-26,0.258214,0.259464,0.246429,0.256071,0.216496,207704000
2002-07-29,0.258571,0.269643,0.256607,0.268214,0.226762,274960000
2002-07-30,0.265179,0.276964,0.260000,0.275536,0.232953,354838400
2002-07-31,0.275000,0.275357,0.266071,0.272500,0.230386,310699200
2002-08-01,0.269821,0.275357,0.263036,0.264286,0.223441,228956000
2002-08-02,0.263214,0.267857,0.254464,0.258036,0.218157,179060000
2002-08-05,0.259107,0.262500,0.249464,0.249821,0.211212,204024800
2002-08-06,0.253750,0.271964,0.251429,0.263214,0.222535,272053600
2002-08-07,0.269464,0.274286,0.256250,0.268393,0.226914,333474400
2002-08-08,0.263750,0.274643,0.263750,0.273214,0.230989,227348800
2002-08-09,0.272321,0.272321,0.263393,0.267857,0.226460,205716000
2002-08-12,0.266071,0.268214,0.262321,0.267679,0.226310,179765600
2002-08-13,0.266071,0.271607,0.259821,0.260536,0.220271,269869600
2002-08-14,0.261964,0.274107,0.259643,0.270893,0.229027,399084000
2002-08-15,0.272321,0.281250,0.268036,0.278750,0.235670,322078400
2002-08-16,0.275893,0.287500,0.272857,0.282321,0.238689,245224000
2002-08-19,0.281786,0.290179,0.280714,0.285357,0.241256,216557600
2002-08-20,0.285179,0.287321,0.277321,0.284107,0.240199,186625600
2002-08-21,0.285893,0.290000,0.275893,0.287857,0.243370,202428800
2002-08-22,0.289286,0.290179,0.279643,0.285179,0.241105,258311200
2002-08-23,0.283929,0.284464,0.275893,0.280893,0.237482,163245600
2002-08-26,0.284821,0.284821,0.270714,0.277321,0.234462,189968800
2002-08-27,0.280536,0.281071,0.262679,0.265179,0.224196,262231200
2002-08-28,0.264286,0.270000,0.261607,0.262500,0.221931,247973600
2002-08-29,0.261607,0.269286,0.259107,0.262500,0.221931,164169600
2002-08-30,0.263036,0.270357,0.260357,0.263393,0.222686,193519200
2002-09-03,0.258750,0.259821,0.250893,0.250893,0.212118,276936800
2002-09-04,0.253571,0.263929,0.253036,0.258571,0.218610,420660800
2002-09-05,0.253929,0.256429,0.250893,0.253214,0.214080,226178400
2002-09-06,0.259107,0.261607,0.254107,0.256786,0.217100,181591200
2002-09-09,0.255000,0.259464,0.252679,0.256607,0.216949,158244800
2002-09-10,0.257321,0.258750,0.252143,0.255893,0.216345,249468800
2002-09-11,0.256071,0.260714,0.252679,0.255179,0.215742,202412000
2002-09-12,0.253571,0.259107,0.252143,0.252500,0.213477,269830400
2002-09-13,0.252321,0.256071,0.250893,0.253036,0.213930,282951200
2002-09-16,0.252500,0.260893,0.252143,0.258929,0.218912,286641600
2002-09-17,0.260179,0.268393,0.260179,0.264286,0.223441,427996800
2002-09-18,0.262321,0.269464,0.259286,0.268214,0.226762,328641600
2002-09-19,0.263393,0.264286,0.258571,0.260357,0.220120,205945600
